tick,date,variant,clusters,sample_count
633,2024-08-23,JN.1,1,1
635,2024-08-25,JN.1,1,1
635,2024-08-25,JN.1,1,1
635,2024-08-25,JN.1,1,1
636,2024-08-26,JN.1,1,3
636,2024-08-26,JN.1,1,2
636,2024-08-26,JN.1,1,2
636,2024-08-26,JN.1,1,2
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
636,2024-08-26,JN.1,1,1
637,2024-08-27,JN.1,1,2
637,2024-08-27,JN.1,1,2
637,2024-08-27,JN.1,1,2
637,2024-08-27,JN.1,1,2
637,2024-08-27,JN.1,1,2
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
637,2024-08-27,JN.1,1,1
638,2024-08-28,JN.1,1,2
638,2024-08-28,JN.1,1,2
638,2024-08-28,JN.1,1,2
638,2024-08-28,JN.1,1,2
638,2024-08-28,JN.1,1,1
638,2024-08-28,JN.1,1,1
638,2024-08-28,JN.1,1,1
638,2024-08-28,JN.1,1,1
638,2024-08-28,JN.1,1,1
639,2024-08-29,JN.1,1,1
639,2024-08-29,JN.1,1,1
639,2024-08-29,JN.1,1,1
640,2024-08-30,JN.1,1,4
640,2024-08-30,JN.1,1,2
640,2024-08-30,JN.1,1,1
640,2024-08-30,JN.1,1,1
640,2024-08-30,JN.1,1,1
643,2024-09-02,JN.1,1,2
643,2024-09-02,JN.1,1,1
643,2024-09-02,JN.1,1,1
644,2024-09-03,JN.1,1,5
644,2024-09-03,JN.1,1,2
644,2024-09-03,JN.1,1,2
644,2024-09-03,JN.1,1,1
644,2024-09-03,JN.1,1,1
644,2024-09-03,JN.1,1,1
644,2024-09-03,JN.1,1,1
645,2024-09-04,JN.1,1,2
645,2024-09-04,JN.1,1,2
645,2024-09-04,JN.1,1,1
645,2024-09-04,JN.1,1,1
645,2024-09-04,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
646,2024-09-05,JN.1,1,1
647,2024-09-06,JN.1,1,1
649,2024-09-08,JN.1,1,1
650,2024-09-09,JN.1,1,1
650,2024-09-09,JN.1,1,1
650,2024-09-09,JN.1,1,1
651,2024-09-10,JN.1,1,3
651,2024-09-10,JN.1,1,1
651,2024-09-10,JN.1,1,1
651,2024-09-10,JN.1,1,1
651,2024-09-10,JN.1,1,1
652,2024-09-11,JN.1,1,2
652,2024-09-11,JN.1,1,1
652,2024-09-11,JN.1,1,1
652,2024-09-11,JN.1,1,1
653,2024-09-12,JN.1,1,2
653,2024-09-12,JN.1,1,1
653,2024-09-12,JN.1,1,1
653,2024-09-12,JN.1,1,1
653,2024-09-12,JN.1,1,1
653,2024-09-12,JN.1,1,1
653,2024-09-12,JN.1,1,1
654,2024-09-13,JN.1,1,2
656,2024-09-15,JN.1,1,1
656,2024-09-15,JN.1,1,1
657,2024-09-16,JN.1,1,3
657,2024-09-16,JN.1,1,1
657,2024-09-16,JN.1,1,1
657,2024-09-16,JN.1,1,1
658,2024-09-17,JN.1,1,1
659,2024-09-18,JN.1,1,2
659,2024-09-18,JN.1,1,1
659,2024-09-18,JN.1,1,1
659,2024-09-18,JN.1,1,1
659,2024-09-18,JN.1,1,1
660,2024-09-19,JN.1,1,1
660,2024-09-19,JN.1,1,1
660,2024-09-19,JN.1,1,1
660,2024-09-19,JN.1,1,1
660,2024-09-19,JN.1,1,1
661,2024-09-20,JN.1,1,1
663,2024-09-22,JN.1,1,2
663,2024-09-22,JN.1,1,2
663,2024-09-22,JN.1,1,1
664,2024-09-23,JN.1,1,2
664,2024-09-23,JN.1,1,1
664,2024-09-23,JN.1,1,1
664,2024-09-23,JN.1,1,1
664,2024-09-23,JN.1,1,1
664,2024-09-23,JN.1,1,1
666,2024-09-25,JN.1,1,2
666,2024-09-25,JN.1,1,1
667,2024-09-26,JN.1,1,1
667,2024-09-26,JN.1,1,1
670,2024-09-29,JN.1,1,1
671,2024-09-30,JN.1,1,1
672,2024-10-01,JN.1,1,1
672,2024-10-01,JN.1,1,1
673,2024-10-02,JN.1,1,2
674,2024-10-03,JN.1,1,1
675,2024-10-04,JN.1,1,1
677,2024-10-06,JN.1,1,2
678,2024-10-07,JN.1,1,1
678,2024-10-07,JN.1,1,1
680,2024-10-09,JN.1,1,1
681,2024-10-10,JN.1,1,2
681,2024-10-10,JN.1,1,1
681,2024-10-10,JN.1,1,1
681,2024-10-10,JN.1,1,1
686,2024-10-15,JN.1,1,1
687,2024-10-16,JN.1,1,2
689,2024-10-18,JN.1,1,1
